Score,KILLS,DEATH,PING,TEAM,DAMAGE,MultiKillLevel0,MultiKillLevel1,MultiKillLevel2,MultiKillLevel3,MultiKillLevel4,SpreeKillLevel0,SpreeKillLevel1,SpreeKillLevel2,SpreeKillLevel3,SpreeKillLevel4,MATCHID,PLAYERID,PlayerName,Winner
3.0,3,8,52.0,Red,2152,0,0,0,0,0,0,0,0,0,0,1665,fd83abe496ca401497b5adf4e412bf2c,dc!,Blue
6.0,6,1,52.0,Red,1123,0,0,0,0,0,0,0,0,0,0,1666,fd83abe496ca401497b5adf4e412bf2c,dc!,Red
1.0,1,6,48.0,Blue,705,0,0,0,0,0,0,0,0,0,0,1666,cc1b709905ec4359b04bc2f4060eacdb,bdy,Red
11.0,11,2,52.0,Blue,2080,0,0,0,0,0,1,1,0,0,0,1667,fd83abe496ca401497b5adf4e412bf2c,dc!,Blue
0.0,2,13,44.0,Red,1207,0,0,0,0,0,0,0,0,0,0,1667,cc1b709905ec4359b04bc2f4060eacdb,bdy,Blue
1.0,1,0,44.0,Red,100,0,0,0,0,0,0,0,0,0,0,1668,cc1b709905ec4359b04bc2f4060eacdb,bdy,Red
6.0,6,7,52.0,Blue,1997,0,0,0,0,0,0,0,0,0,0,1669,fd83abe496ca401497b5adf4e412bf2c,dc!,Red
7.0,7,6,44.0,Red,1708,0,0,0,0,0,0,0,0,0,0,1669,cc1b709905ec4359b04bc2f4060eacdb,bdy,Red
10.0,10,14,56.0,Red,2516,0,0,0,0,0,0,0,0,0,0,1670,fd83abe496ca401497b5adf4e412bf2c,dc!,Blue
14.0,14,10,44.0,Blue,2609,0,0,0,0,0,1,0,0,0,0,1670,cc1b709905ec4359b04bc2f4060eacdb,bdy,Blue
12.0,12,5,52.0,Red,1615,0,0,0,0,0,1,0,0,0,0,1671,fd83abe496ca401497b5adf4e412bf2c,dc!,Red
5.0,5,12,44.0,Blue,1732,0,0,0,0,0,0,0,0,0,0,1671,cc1b709905ec4359b04bc2f4060eacdb,bdy,Red
8.0,8,10,48.0,Blue,2136,0,0,0,0,0,0,0,0,0,0,1672,cc1b709905ec4359b04bc2f4060eacdb,bdy,Red
10.0,10,8,56.0,Red,2928,0,0,0,0,0,1,0,0,0,0,1672,fd83abe496ca401497b5adf4e412bf2c,dc!,Red
10.0,10,5,52.0,Red,2684,0,0,0,0,0,1,0,0,0,0,1673,fd83abe496ca401497b5adf4e412bf2c,dc!,Red
5.0,5,10,44.0,Blue,2066,0,0,0,0,0,0,0,0,0,0,1673,cc1b709905ec4359b04bc2f4060eacdb,bdy,Red
6.0,6,8,52.0,Red,2012,0,0,0,0,0,0,0,0,0,0,1674,fd83abe496ca401497b5adf4e412bf2c,dc!,Blue
8.0,8,6,44.0,Blue,2222,0,0,0,0,0,0,0,0,0,0,1674,cc1b709905ec4359b04bc2f4060eacdb,bdy,Blue
10.0,10,0,56.0,Red,1452,0,0,0,0,0,1,1,0,0,0,1675,fd83abe496ca401497b5adf4e412bf2c,dc!,Red
-1.0,0,11,44.0,Blue,747,0,0,0,0,0,0,0,0,0,0,1675,cc1b709905ec4359b04bc2f4060eacdb,bdy,Red
7.0,7,3,52.0,Red,2392,0,0,0,0,0,0,0,0,0,0,1676,fd83abe496ca401497b5adf4e412bf2c,dc!,Red
3.0,3,7,44.0,Blue,1676,0,0,0,0,0,0,0,0,0,0,1676,cc1b709905ec4359b04bc2f4060eacdb,bdy,Red
10.0,10,11,56.0,Red,3041,0,0,0,0,0,0,0,0,0,0,1677,fd83abe496ca401497b5adf4e412bf2c,dc!,Blue
11.0,11,10,44.0,Blue,2066,0,0,0,0,0,1,0,0,0,0,1677,cc1b709905ec4359b04bc2f4060eacdb,bdy,Blue
18.0,19,9,56.0,Red,2855,0,0,0,0,0,2,0,0,0,0,1678,fd83abe496ca401497b5adf4e412bf2c,dc!,Red
8.0,8,19,44.0,Blue,1749,0,0,0,0,0,0,0,0,0,0,1678,cc1b709905ec4359b04bc2f4060eacdb,bdy,Red
11.0,12,4,28.0,Blue,3167,0,0,0,0,0,1,0,0,0,0,1679,de60fb6009a24775846326574e49ce3c,phantasi,Blue
3.0,3,12,116.0,Red,2069,0,0,0,0,0,0,0,0,0,0,1679,0275cb61fe2b4ac9bd4fca76485b9482,anzuof,Blue
14.0,15,3,28.0,Blue,3644,0,0,0,0,0,1,0,0,0,0,1680,de60fb6009a24775846326574e49ce3c,phantasi,Blue
1.0,2,16,116.0,Red,1769,0,0,0,0,0,0,0,0,0,0,1680,0275cb61fe2b4ac9bd4fca76485b9482,anzuof,Blue
5.0,5,10,112.0,Red,2734,0,0,0,0,0,0,0,0,0,0,1681,0275cb61fe2b4ac9bd4fca76485b9482,anzuof,Blue
10.0,10,5,28.0,Blue,3124,0,0,0,0,0,0,0,0,0,0,1681,de60fb6009a24775846326574e49ce3c,phantasi,Blue
8.0,8,9,152.0,Red,2303,0,0,0,0,0,0,0,0,0,0,1682,0275cb61fe2b4ac9bd4fca76485b9482,anzuof,Blue
9.0,9,8,104.0,Blue,3388,0,0,0,0,0,1,0,0,0,0,1682,de60fb6009a24775846326574e49ce3c,phantasi,Blue
11.0,11,4,28.0,Red,2502,0,0,0,0,0,1,0,0,0,0,1683,de60fb6009a24775846326574e49ce3c,phantasi,Red
3.0,4,12,136.0,Blue,1640,0,0,0,0,0,0,0,0,0,0,1683,0275cb61fe2b4ac9bd4fca76485b9482,anzuof,Red
3.0,3,12,120.0,Blue,1944,0,0,0,0,0,0,0,0,0,0,1684,0275cb61fe2b4ac9bd4fca76485b9482,anzuof,Red
12.0,12,3,28.0,Red,3138,0,0,0,0,0,1,1,0,0,0,1684,de60fb6009a24775846326574e49ce3c,phantasi,Red
1.0,1,7,132.0,Blue,1309,0,0,0,0,0,0,0,0,0,0,1685,0275cb61fe2b4ac9bd4fca76485b9482,anzuof,Red
7.0,7,1,28.0,Red,2167,0,0,0,0,0,1,0,0,0,0,1685,de60fb6009a24775846326574e49ce3c,phantasi,Red
8.0,8,0,28.0,Blue,930,0,0,0,0,0,1,0,0,0,0,1686,de60fb6009a24775846326574e49ce3c,phantasi,Blue
0.0,0,8,116.0,Red,475,0,0,0,0,0,0,0,0,0,0,1686,0275cb61fe2b4ac9bd4fca76485b9482,anzuof,Blue
15.0,15,12,24.0,Red,4063,0,0,0,0,0,0,0,0,0,0,1687,275235c4aab949f9b094941da93fa61b,krypt,Red
11.0,11,12,48.0,Red,3924,1,0,0,0,0,0,0,0,0,0,1687,cc1b709905ec4359b04bc2f4060eacdb,bdy,Red
12.0,12,14,40.0,Red,3277,0,0,0,0,0,0,0,0,0,0,1687,2c043fe111b74179a01f001d7b214047,Blimpo,Red
18.0,19,13,24.0,Blue,4180,0,0,0,0,0,0,0,0,0,0,1687,b21b0d02555447209a52cbb9c02dd3df,s1r-,Red
15.0,15,12,44.0,Blue,4824,0,0,0,0,0,1,0,0,0,0,1687,5d92565ea6bc4da0a71392ebc03be776,xios,Red
3.0,4,15,24.0,Blue,1808,0,0,0,0,0,0,0,0,0,0,1687,bf042cbc6fe64a928dbcc62bac9cfafb,KillerInstinct,Red
14.0,14,12,40.0,Red,4554,0,0,0,0,0,0,0,0,0,0,1688,2c043fe111b74179a01f001d7b214047,Blimpo,Red
15.0,15,13,44.0,Blue,4415,0,0,0,0,0,1,0,0,0,0,1688,5d92565ea6bc4da0a71392ebc03be776,xios,Red
7.0,7,15,24.0,Blue,3168,0,0,0,0,0,0,0,0,0,0,1688,bf042cbc6fe64a928dbcc62bac9cfafb,KillerInstinct,Red
14.0,14,14,24.0,Blue,3136,0,0,0,0,0,1,0,0,0,0,1688,b21b0d02555447209a52cbb9c02dd3df,s1r-,Red
15.0,15,12,32.0,Red,3847,0,0,0,0,0,1,0,0,0,0,1688,275235c4aab949f9b094941da93fa61b,krypt,Red
13.0,13,13,44.0,Red,3192,1,0,0,0,0,0,0,0,0,0,1688,cc1b709905ec4359b04bc2f4060eacdb,bdy,Red
9.0,9,4,40.0,Red,2148,0,0,0,0,0,1,0,0,0,0,1689,de60fb6009a24775846326574e49ce3c,phantasi,Red
4.0,4,9,24.0,Blue,1980,0,0,0,0,0,0,0,0,0,0,1689,b21b0d02555447209a52cbb9c02dd3df,s1r-,Red
7.0,7,8,40.0,Blue,3029,0,0,0,0,0,1,0,0,0,0,1690,de60fb6009a24775846326574e49ce3c,phantasi,Red
8.0,8,7,24.0,Red,3655,0,0,0,0,0,1,0,0,0,0,1690,b21b0d02555447209a52cbb9c02dd3df,s1r-,Red
5.0,5,0,24.0,Red,1485,0,0,0,0,0,1,0,0,0,0,1691,b21b0d02555447209a52cbb9c02dd3df,s1r-,Red
0.0,0,5,40.0,Blue,725,0,0,0,0,0,0,0,0,0,0,1691,de60fb6009a24775846326574e49ce3c,phantasi,Red
4.0,5,17,68.0,Red,2397,0,0,0,0,0,0,0,0,0,0,1692,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
15.0,16,6,44.0,Blue,3094,0,0,0,0,0,2,0,0,0,0,1692,f11df7a3eed44ac3a8640ae6d16b8b48,Ricochet.51,Blue
7.0,7,11,68.0,Red,2763,0,0,0,0,0,0,0,0,0,0,1693,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
11.0,11,7,48.0,Blue,2871,0,0,0,0,0,0,0,0,0,0,1693,f11df7a3eed44ac3a8640ae6d16b8b48,Ricochet.51,Blue
9.0,9,10,68.0,Red,2809,0,0,0,0,0,0,0,0,0,0,1694,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
10.0,10,9,40.0,Blue,2665,0,0,0,0,0,0,0,0,0,0,1694,f11df7a3eed44ac3a8640ae6d16b8b48,Ricochet.51,Blue
11.0,11,4,68.0,Red,2518,0,0,0,0,0,1,0,0,0,0,1695,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Red
4.0,4,11,48.0,Blue,2052,0,0,0,0,0,0,0,0,0,0,1695,f11df7a3eed44ac3a8640ae6d16b8b48,Ricochet.51,Red
12.0,12,5,68.0,Blue,2808,0,0,0,0,0,1,0,0,0,0,1696,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
5.0,5,12,40.0,Red,1749,0,0,0,0,0,0,0,0,0,0,1696,f11df7a3eed44ac3a8640ae6d16b8b48,Ricochet.51,Blue
9.0,10,13,40.0,Blue,3344,0,0,0,0,0,0,0,0,0,0,1697,d2136029068f4c259e1ad20456d7e194,olec,Red
12.0,12,10,68.0,Red,2538,0,0,0,0,0,1,0,0,0,0,1697,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Red
11.0,11,5,64.0,Blue,2485,0,0,0,0,0,1,0,0,0,0,1698,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
3.0,5,13,40.0,Red,2549,0,0,0,0,0,0,0,0,0,0,1698,d2136029068f4c259e1ad20456d7e194,olec,Blue
8.0,9,15,68.0,Blue,2938,0,0,0,0,0,0,0,0,0,0,1699,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Red
12.0,14,11,40.0,Red,3432,0,0,0,0,0,0,0,0,0,0,1699,d2136029068f4c259e1ad20456d7e194,olec,Red
9.0,9,14,68.0,Blue,2425,0,0,0,0,0,0,0,0,0,0,1700,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Red
13.0,14,10,40.0,Red,3821,0,0,0,0,0,1,0,0,0,0,1700,d2136029068f4c259e1ad20456d7e194,olec,Red
19.0,19,8,72.0,Red,3783,0,0,0,0,0,1,1,0,0,0,1701,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Red
8.0,8,19,128.0,Blue,2346,0,0,0,0,0,1,0,0,0,0,1701,5868abad219c481c8fd2cbb43dff9acb,KKKkiri,Red
15.0,15,2,68.0,Red,2825,0,0,0,0,0,1,1,1,0,0,1702,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Red
2.0,2,15,124.0,Blue,1784,0,0,0,0,0,0,0,0,0,0,1702,5868abad219c481c8fd2cbb43dff9acb,KKKkiri,Red
0.0,0,13,36.0,Blue,1877,0,0,0,0,0,0,0,0,0,0,1703,c582bc70ed4d42c0a69cdc4b705ffa1b,eP_,Red
11.0,12,6,68.0,Red,2945,0,0,0,0,0,1,0,0,0,0,1703,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Red
4.0,5,10,136.0,Blue,1117,0,0,0,0,0,0,0,0,0,0,1703,e3518ee1f0f243068f2bfd82fb4f2a35,E?L??S?-,Red
11.0,12,10,44.0,Blue,3734,0,0,0,0,0,0,0,0,0,0,1703,d2136029068f4c259e1ad20456d7e194,olec,Red
8.0,8,8,44.0,Red,2865,1,0,0,0,0,0,0,0,0,0,1703,2c043fe111b74179a01f001d7b214047,Blimpo,Red
9.0,11,6,44.0,Red,2032,1,0,0,0,0,0,0,0,0,0,1703,1e3e00a4a2b44bf183ed072bffab4722,Chirakpo,Red
9.0,9,3,44.0,Red,3054,1,0,0,0,0,0,0,0,0,0,1704,2c043fe111b74179a01f001d7b214047,Blimpo,Red
11.0,12,4,68.0,Red,2527,1,0,0,0,0,1,0,0,0,0,1704,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Red
3.0,3,10,36.0,Blue,1873,0,0,0,0,0,0,0,0,0,0,1704,c582bc70ed4d42c0a69cdc4b705ffa1b,eP_,Red
2.0,2,10,36.0,Blue,1052,0,0,0,0,0,0,0,0,0,0,1704,1e3e00a4a2b44bf183ed072bffab4722,Chirakpo,Red
9.0,9,3,136.0,Red,1785,0,0,0,0,0,1,0,0,0,0,1704,e3518ee1f0f243068f2bfd82fb4f2a35,E?L??S?-,Red
4.0,4,10,40.0,Blue,1972,0,0,0,0,0,0,0,0,0,0,1704,d2136029068f4c259e1ad20456d7e194,olec,Red
5.0,6,12,80.0,Red,2038,0,0,0,0,0,1,0,0,0,0,1705,1e3e00a4a2b44bf183ed072bffab4722,Chirakpo,Blue
5.0,6,11,32.0,Blue,2515,0,0,0,0,0,0,0,0,0,0,1705,275235c4aab949f9b094941da93fa61b,krypt,Blue
9.0,10,13,72.0,Red,2192,0,0,0,0,0,0,0,0,0,0,1705,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
10.0,10,9,36.0,Blue,2933,0,0,0,0,0,0,0,0,0,0,1705,c582bc70ed4d42c0a69cdc4b705ffa1b,eP_,Blue
9.0,10,14,36.0,Red,3320,1,0,0,0,0,0,0,0,0,0,1705,2c043fe111b74179a01f001d7b214047,Blimpo,Blue
18.0,18,8,40.0,Blue,3240,0,0,0,0,0,1,0,0,0,0,1705,d2136029068f4c259e1ad20456d7e194,olec,Blue
11.0,12,10,32.0,Blue,2533,0,0,0,0,0,1,0,0,0,0,1706,275235c4aab949f9b094941da93fa61b,krypt,Blue
6.0,7,13,40.0,Red,3164,1,0,0,0,0,0,0,0,0,0,1706,2c043fe111b74179a01f001d7b214047,Blimpo,Blue
9.0,9,9,32.0,Blue,2293,0,0,0,0,0,0,0,0,0,0,1706,c582bc70ed4d42c0a69cdc4b705ffa1b,eP_,Blue
12.0,12,11,72.0,Red,3372,2,0,0,0,0,0,0,0,0,0,1706,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
6.0,8,11,44.0,Red,1652,1,0,0,0,0,0,0,0,0,0,1706,1e3e00a4a2b44bf183ed072bffab4722,Chirakpo,Blue
11.0,11,9,40.0,Blue,3683,0,0,0,0,0,1,0,0,0,0,1706,d2136029068f4c259e1ad20456d7e194,olec,Blue
147.599991,29,39,36.0,Red,5896,4,0,0,0,0,0,0,0,0,0,1707,c582bc70ed4d42c0a69cdc4b705ffa1b,eP_,Blue
160.70015,42,35,40.0,Blue,5564,1,0,0,0,0,1,0,0,0,0,1707,b066fe72291f40fa81175d31632541f6,pb.,Blue
127.099998,19,40,64.0,Blue,2597,0,0,0,0,0,1,0,0,0,0,1707,3798c79d0f654877a7f8dea582fabed5,emc.clark.kent,Blue
159.600067,48,23,44.0,Blue,6550,4,0,0,0,0,4,0,0,0,0,1707,2c043fe111b74179a01f001d7b214047,Blimpo,Blue
144.299896,33,43,36.0,Red,5304,4,0,0,0,0,1,0,0,0,0,1707,275235c4aab949f9b094941da93fa61b,krypt,Blue
229.400375,49,43,72.0,Red,6115,4,0,0,0,0,0,0,0,0,0,1707,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
161.100403,30,31,36.0,Blue,4765,1,0,0,0,0,1,0,0,0,0,1707,4afdaa4cd2ce4ff798f3cfe2f02c32ef,legendz69,Blue
179.399872,44,30,88.0,Red,5546,7,0,0,0,0,2,0,0,0,0,1707,e64c613bd77644ac8f6271959ab656c5,inceptoS,Blue
44.0,11,25,40.0,Red,2046,0,0,0,0,0,1,0,0,0,0,1707,242122d95d5e4cfca06c6b175a4b6d6c,NiteTerror_,Blue
210.199997,39,44,44.0,Blue,5519,3,0,0,0,0,2,0,0,0,0,1707,d2136029068f4c259e1ad20456d7e194,olec,Blue
261.000397,42,35,40.0,Blue,5394,2,0,0,0,0,2,0,0,0,0,1708,4afdaa4cd2ce4ff798f3cfe2f02c32ef,legendz69,Red
210.199905,40,46,72.0,Red,4713,3,1,0,0,0,0,0,0,0,0,1708,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Red
78.799988,16,41,68.0,Blue,1864,0,0,0,0,0,0,0,0,0,0,1708,3798c79d0f654877a7f8dea582fabed5,emc.clark.kent,Red
335.300018,50,46,36.0,Red,6495,6,1,0,0,0,1,0,0,0,0,1708,c582bc70ed4d42c0a69cdc4b705ffa1b,eP_,Red
187.800049,52,34,44.0,Blue,8111,2,0,0,0,0,3,0,0,0,0,1708,2c043fe111b74179a01f001d7b214047,Blimpo,Red
283.300018,37,58,44.0,Blue,5610,4,1,0,0,0,1,0,0,0,0,1708,b066fe72291f40fa81175d31632541f6,pb.,Red
265.400024,46,48,44.0,Blue,5941,2,0,0,0,0,1,0,0,0,0,1708,d2136029068f4c259e1ad20456d7e194,olec,Red
230.300461,65,29,88.0,Red,8036,10,0,0,0,0,5,0,0,0,0,1708,e64c613bd77644ac8f6271959ab656c5,inceptoS,Red
272.400116,37,43,36.0,Red,5525,3,0,0,0,0,0,0,0,0,0,1708,275235c4aab949f9b094941da93fa61b,krypt,Red
134.100006,20,34,36.0,Red,3680,2,0,0,0,0,0,0,0,0,0,1708,242122d95d5e4cfca06c6b175a4b6d6c,NiteTerror_,Red
219.200012,54,31,36.0,Red,7540,5,0,0,0,0,2,0,0,0,0,1709,275235c4aab949f9b094941da93fa61b,krypt,Red
131.199951,34,38,36.0,Blue,6025,1,0,0,0,0,0,0,0,0,0,1709,4afdaa4cd2ce4ff798f3cfe2f02c32ef,legendz69,Red
201.399963,46,39,68.0,Red,5978,6,2,0,0,0,3,1,0,0,0,1709,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Red
96.999863,22,49,64.0,Blue,2342,2,0,0,0,0,1,0,0,0,0,1709,3798c79d0f654877a7f8dea582fabed5,emc.clark.kent,Red
207.600037,25,61,44.0,Blue,3926,1,0,0,0,0,0,0,0,0,0,1709,b066fe72291f40fa81175d31632541f6,pb.,Red
258.200012,61,26,80.0,Red,8562,6,2,1,2,0,2,0,0,0,0,1709,e64c613bd77644ac8f6271959ab656c5,inceptoS,Red
289.200073,54,32,36.0,Red,7428,8,0,0,0,0,3,1,0,0,0,1709,c582bc70ed4d42c0a69cdc4b705ffa1b,eP_,Red
136.699799,38,43,40.0,Blue,5708,5,0,0,0,0,1,0,0,0,0,1709,2c043fe111b74179a01f001d7b214047,Blimpo,Red
93.499992,19,33,36.0,Red,3381,1,0,0,0,0,0,0,0,0,0,1709,242122d95d5e4cfca06c6b175a4b6d6c,NiteTerror_,Red
209.000061,37,51,40.0,Blue,5650,3,1,0,0,0,2,0,0,0,0,1709,d2136029068f4c259e1ad20456d7e194,olec,Red
16.0,16,12,32.0,Blue,3806,0,0,0,0,0,2,0,0,0,0,1710,bc9fa85456de4cb3ab35baaddc31a67f,DrAc?-,Blue
12.0,12,16,68.0,Red,3046,0,0,0,0,0,0,0,0,0,0,1710,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
471.200012,109,60,44.0,Red,13570,26,5,2,0,0,7,1,0,0,0,1711,b4b08a058a5449cb88224433c385c5ab,doinkotron5000,Red
173.199997,59,109,32.0,Blue,7307,10,1,0,0,0,0,0,0,0,0,1711,242122d95d5e4cfca06c6b175a4b6d6c,NiteTerror_,Red
452.700592,51,39,40.0,Red,6375,7,2,2,0,0,2,0,0,0,0,1712,d2136029068f4c259e1ad20456d7e194,olec,Red
389.700104,42,43,32.0,Red,5250,4,0,0,0,0,2,0,0,0,0,1712,242122d95d5e4cfca06c6b175a4b6d6c,NiteTerror_,Red
393.7005,48,43,44.0,Blue,6000,4,1,1,0,0,2,0,0,0,0,1712,b4b08a058a5449cb88224433c385c5ab,doinkotron5000,Red
236.700027,34,50,60.0,Blue,4250,2,1,0,0,0,0,0,0,0,0,1712,e9201f515d4b4d74bfe627f23d39614d,kompo.m,Red
124.699989,41,49,32.0,Blue,5125,4,2,0,0,0,0,0,0,0,0,1713,242122d95d5e4cfca06c6b175a4b6d6c,NiteTerror_,Red
235.500031,55,42,44.0,Blue,6875,9,2,1,0,0,2,0,0,0,0,1713,b4b08a058a5449cb88224433c385c5ab,doinkotron5000,Red
195.0,63,56,60.0,Red,7875,9,1,0,0,0,1,1,0,0,0,1713,e9201f515d4b4d74bfe627f23d39614d,kompo.m,Red
317.400269,52,49,40.0,Red,6500,9,1,0,0,0,1,0,0,0,0,1713,d2136029068f4c259e1ad20456d7e194,olec,Red
185.100128,56,60,32.0,Red,7000,10,3,1,1,0,1,0,0,0,0,1714,242122d95d5e4cfca06c6b175a4b6d6c,NiteTerror_,Blue
279.300079,73,65,40.0,Red,9125,15,3,1,1,0,2,0,0,0,0,1714,d2136029068f4c259e1ad20456d7e194,olec,Blue
187.900116,58,61,64.0,Blue,7250,8,1,1,0,0,0,0,0,0,0,1714,e9201f515d4b4d74bfe627f23d39614d,kompo.m,Blue
239.500031,67,68,44.0,Blue,8375,12,3,1,1,0,1,0,0,0,0,1714,b4b08a058a5449cb88224433c385c5ab,doinkotron5000,Blue
200.900269,35,26,36.0,Blue,4880,3,0,0,0,0,2,0,0,0,0,1715,4afdaa4cd2ce4ff798f3cfe2f02c32ef,legendz69,Blue
157.599976,14,27,44.0,Blue,2303,2,0,0,0,0,0,0,0,0,0,1715,c1157d51d1e7444290dc69a23d5eae78,RoadKillGrill,Blue
170.399994,45,28,40.0,Blue,5345,1,0,0,0,0,1,0,0,0,0,1715,ee9cdf5a436a495fb3970b63ab72ac51,bobothecat,Blue
129.299988,25,42,68.0,Red,4600,2,0,0,0,0,0,0,0,0,0,1715,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
113.89994,26,40,40.0,Red,4118,1,0,0,0,0,0,0,0,0,0,1715,2c043fe111b74179a01f001d7b214047,Blimpo,Blue
85.899918,39,32,40.0,Red,5216,3,0,0,0,0,2,0,0,0,0,1715,275235c4aab949f9b094941da93fa61b,krypt,Blue
55.599998,7,44,64.0,Red,1172,0,0,0,0,0,0,0,0,0,0,1715,3798c79d0f654877a7f8dea582fabed5,emc.clark.kent,Blue
164.0,24,31,48.0,Blue,4051,3,0,0,0,0,0,0,0,0,0,1715,d2136029068f4c259e1ad20456d7e194,olec,Blue
216.200012,33,36,44.0,Red,5229,2,0,0,0,0,1,0,0,0,0,1715,b066fe72291f40fa81175d31632541f6,pb.,Blue
355.0,69,19,36.0,Blue,7955,10,1,0,0,0,5,0,0,0,0,1715,c582bc70ed4d42c0a69cdc4b705ffa1b,eP_,Blue
108.299942,38,37,40.0,Red,5472,4,1,0,0,0,1,0,0,0,0,1716,275235c4aab949f9b094941da93fa61b,krypt,Blue
207.0,30,19,48.0,Blue,3990,1,0,0,0,0,2,0,0,0,0,1716,d2136029068f4c259e1ad20456d7e194,olec,Blue
79.09996,25,45,76.0,Red,4057,0,0,0,0,0,0,0,0,0,0,1716,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
189.599945,39,29,44.0,Blue,6313,3,0,0,0,0,0,0,0,0,0,1716,ee9cdf5a436a495fb3970b63ab72ac51,bobothecat,Blue
75.099915,31,37,40.0,Red,5008,0,0,0,0,0,1,0,0,0,0,1716,2c043fe111b74179a01f001d7b214047,Blimpo,Blue
243.0,36,20,36.0,Blue,5430,2,0,0,0,0,1,1,1,0,0,1716,c582bc70ed4d42c0a69cdc4b705ffa1b,eP_,Blue
93.0,10,42,68.0,Red,2178,0,0,0,0,0,0,0,0,0,0,1716,3798c79d0f654877a7f8dea582fabed5,emc.clark.kent,Blue
229.0,37,33,44.0,Red,5345,4,0,0,0,0,1,0,0,0,0,1716,b066fe72291f40fa81175d31632541f6,pb.,Blue
184.5,35,42,40.0,Blue,3581,0,0,0,0,0,0,0,0,0,0,1716,c1157d51d1e7444290dc69a23d5eae78,RoadKillGrill,Blue
214.400055,45,33,40.0,Blue,7610,2,0,0,0,0,2,1,0,0,0,1716,4afdaa4cd2ce4ff798f3cfe2f02c32ef,legendz69,Blue
223.600021,51,28,40.0,Red,6823,5,0,0,0,0,2,1,0,0,0,1717,2c043fe111b74179a01f001d7b214047,Blimpo,Red
211.300095,39,37,72.0,Blue,5850,4,0,0,0,0,2,0,0,0,0,1717,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Red
72.999893,32,39,36.0,Blue,5769,3,0,0,0,0,1,0,0,0,0,1717,4afdaa4cd2ce4ff798f3cfe2f02c32ef,legendz69,Red
297.299988,36,39,44.0,Red,5503,1,0,0,0,0,1,0,0,0,0,1717,b066fe72291f40fa81175d31632541f6,pb.,Red
120.699944,28,36,64.0,Blue,3264,2,0,0,0,0,0,0,0,0,0,1717,02396c89d0df44558644b3ac1ca1a0c1,ChimmiChunga,Red
194.600037,17,34,40.0,Red,3058,0,0,0,0,0,0,0,0,0,0,1717,c1157d51d1e7444290dc69a23d5eae78,RoadKillGrill,Red
206.0,38,32,48.0,Red,4950,5,1,0,0,0,2,0,0,0,0,1717,b4b08a058a5449cb88224433c385c5ab,doinkotron5000,Red
232.300079,35,30,36.0,Red,5301,3,0,0,0,0,0,0,0,0,0,1717,275235c4aab949f9b094941da93fa61b,krypt,Red
204.299988,29,33,76.0,Blue,4689,2,0,0,0,0,1,0,0,0,0,1717,76cc5895da354e108432e7128f1c7c69,fruwajacybyk,Red
142.499893,30,38,44.0,Blue,4406,0,0,0,0,0,0,0,0,0,0,1717,d2136029068f4c259e1ad20456d7e194,olec,Red
16.0,16,1,36.0,Red,3520,0,0,0,0,0,1,1,0,0,0,1718,a68009ce5178470a9124192e55ae4677,soapsmellsgood,Red
-1.0,1,18,176.0,Blue,2071,0,0,0,0,0,0,0,0,0,0,1718,176fe8f11743443dba78e6721a264b2c,Pl4sMa,Red
14.0,14,4,36.0,Red,2861,0,0,0,0,0,1,1,0,0,0,1719,a68009ce5178470a9124192e55ae4677,soapsmellsgood,Red
3.0,4,15,168.0,Blue,1763,0,0,0,0,0,0,0,0,0,0,1719,176fe8f11743443dba78e6721a264b2c,Pl4sMa,Red
227.200531,59,17,40.0,Red,6808,6,0,0,0,0,5,2,0,0,0,1720,2c043fe111b74179a01f001d7b214047,Blimpo,Red
169.299957,36,41,64.0,Blue,5537,1,0,0,0,0,0,0,0,0,0,1720,02396c89d0df44558644b3ac1ca1a0c1,ChimmiChunga,Red
332.800049,48,42,52.0,Red,5614,5,0,0,0,0,1,0,0,0,0,1720,b4b08a058a5449cb88224433c385c5ab,doinkotron5000,Red
206.200562,20,36,40.0,Blue,3819,1,0,0,0,0,0,0,0,0,0,1720,d2136029068f4c259e1ad20456d7e194,olec,Red
